index,wav,label,text
857,299036.wav,0,因為那時的主將是不主張消極的至於自己卻也並不願將自以為苦的寂寞再來傳染給也如我那年輕時候是地震作者好夢的青年
858,301622.wav,5,權力與民國100年的奇遇福爾摩沙青年新超過700多人參加瞬間巨大捷安特質心臟幾台灣自行車輸出業同業公會理事長的多項安表示台灣在過去10年已經成為自行車騎乘的殿堂環島活動試閱半夜熱鬧
859,301908.wav,3,無法達成拿下台灣全島的戰略目的而傾君雖於初期陸海街早產拜導致遊恭親王奕訢領班的軍機處被全面撤換淡後期勉強在台灣形成僵局切有馮子材統帥
860,302254.wav,5,綠地環境保護監管野生動植物真希靈危物種保護級白洋淀濕地環境保護組織指導農村生態環境綜合整治組織協調生物多樣性保護
861,309270.wav,3,是台灣也是東亞年降雨量最多直立優於最大分水嶺中央山脈分佈位置偏東使得主要的河川大多分佈在西半部都是河川在下騎士紅水滾滾至冬季時有剩下
862,310665.wav,5,台中市長林佳龍表示他就任以來相當重視自然與毒品問題除了親自主培真會報及各項防制毒品會議要求警察局加強少的工作
863,311719.wav,5,公平會表示弘音公司與契約項經銷商收取熊讚權利金並訂定維持優惠租價和價格調整作業辦法初始經銷商隊友同時使用其他競爭品牌伴唱歌曲的店家家說美台mds-655電腦伴唱機每月2000元的租金違反公平價
864,312636.wav,5,教育部青年教育與就業儲蓄帳戶專案辦公室執行秘書王俊權說他目前有7000多個職缺勞動部還會再篩選希望視劇發展協和技術性的職缺協助學生探索對該工作領域的興趣例如許多傳統
865,320736.wav,0,旗津掃還沒有答話不然看見7斤從小巷口轉出便宜的方向對他嚷道
866,324646.wav,0,我的父親允許了我也很高興因為我找聽到富途證名字而且知道他和我彷彿年紀閏月生的五行缺土所以他的
867,324883.wav,2,曹操大喜只見玄德背後轉出張飛高聲大叫你哥哥斬華雄不就這裡沙鹿關去過哪種著更待何時原宿大怒喝約滿大陳尚志謙讓亮一線
868,326326.wav,5,台中市第六警分局協和派出所警員陳照元表示日前上午8點多上班交通尖峰時刻他在台中榮總醫院附近正在勸導一位民眾不要交通違規時突然感到一陣強風吹來一名約炮
869,327405.wav,5,先進設計軟硬體技術培育晶片設計人才促進先進半導體設計技術研發對台灣半導體產業發展具有的卓越貢獻晶片中
870,329809.wav,2,我兩袖清風哪兒有錢給他第二天都有叫去縣立命令他們無限行為危害百姓劉備幾次去求情都被擋在門外
871,330094.wav,7,白人都讓吃了飯才去母親該請各位太太老娘筍子都過原子裡作者去吧由是到也是才吃完了飯就要過去了
872,337982.wav,5,無障礙環境與台鐵車站也會設置最遠通廊屏東縣民廣場緊鄰著轉運站總工程費訊47000000源利用舊火車站拆除之後的空間打造解決長年擁擠的站前交通亂象成為交通運輸以及多世界面的中藥郎代警廣記者宋林品榮報到
873,338118.wav,1,一隻已經回來了見了我便問到哪裡去過我覺得只說一遍計執看到你再去也無用這回伯父去看荒是可久可暫的你且安心住下等過一兩個月再說
874,338170.wav,6,眾神高高興興的回來對八戒沙僧說兄弟們放心這怪絕不會傷師父他跟老孫有清吧解說你和他相隔幾萬裡怎麼會和他有
875,338738.wav,5,新北地檢署檢察長朱兆民與新北市警察局長胡木源共同學是展現打擊黑幫的決心新北市警局今日與地檢署合作執行掃黑聖地檢署竹聯幫四海幫天道盟等黑道幫派七個堂口其成員共計55元新北地檢署檢察長朱兆民說要徹底打擊
876,340281.wav,5,王本五家屬向為情成大醫院發布修名曲初聞不住院的時候就簽署的安寧療護意願書拒絕了心肺復甦術不做電擊心臟7切等無效的急救選擇尊嚴詞是上午9點35分的家人平安
877,340679.wav,7,鳳姐便說道他也說明了後而我也說明了將來都沒有人了本來要找你只是我頭一次寬了下次人救難管不如現開發
878,341515.wav,5,目前的所以民眾都不用付錢他表示根據花蓮縣衛生局統計去年有93人就有公費補助方式解除9點成交量好會民眾股利有酒癮的親友主動解除除了從源頭防製酒駕也促進個人身體健康健忘記者張涵花蓮報到
879,341595.wav,2,除之本質也讚揚鳳在大量大存在著不也他變佛教約1也以疏雨揚鳳仙安琪新民
880,341606.wav,3,三國演義金於塑造人物形象能通過敘述人物的行動和橘子來反映人物獨特個性如諸葛亮劉備曹操關羽張飛等早已深入明星性格突出
881,344445.wav,5,海軍金像電今年7月1號櫻霧社從三飛彈擊中在澎湖外海的翔利昇漁船造成黃金船長死亡和3人受傷檢方認定權還是過11 y業簡章三民
882,345472.wav,5,龍騰蛟提到過去雙北市推動擴大優先免試入學區現在私立高中職今年首度有15所公立高中職辦理外面預計可以提高學生就讀意願晚點名額如果沒有專賣也可以留用到一般的免試招生名額各校招生簡章預計1月16號公告警廣記者風行在台北報導
883,346304.wav,7,你找不到鮑魚鱗癬菌眼道你要走我和你一同走在雨聽說說幾聲道他們來了這一日也該回去了還不知那邊怎麼找咱們呢說這個人便告辭
884,350666.wav,1,可以十里桃生到此話怎講和子到要賣便要賣一萬兩銀子十里桃生到不賣呢那漢子道具樂之音的就一文不要雙手奉送與他
885,351544.wav,5,有關同志婚姻合法的民法修正草案17號在立法院司法法制委員會開始不過在還未正式審查前親民黨立委週陳秀霞及國民黨立委許淑華提案單位委員會應先舉行公聽會國民黨立委變成法務部研議制定
886,354319.wav,3,最終以時任國務院總理李鵬頒布北京是戒嚴令解放軍清償有巨大人員傷亡香港朱耀明司徒華組織黃雀行動就走才林封從德等學生領袖而告終
887,355183.wav,1,邱兩個字的所以藉來用用到覺得嚨痛鮮又大方伯父回過臉來對頂城到這小小年紀難得他這等流星人說著又躺下去吃煙
888,357535.wav,2,林業區頭豬圈豬圈那時正在與黃巾軍作戰變令劉備為先鋒去攻打張保留被一箭射中張寶作弊關羽張飛一起出媽住在打敗了張寶珠卷便領大軍去攻打完成
889,360179.wav,5,11月份110科專科醫師幫你做臉掛號費的檢查健康檢查
890,360241.wav,1,4個是搬到我這裡來吧我同你從小而就在一起的不要客氣我也不需你客氣你把房門鑰匙交給了我爸搬行李去
891,364067.wav,3,我在知道小Ella可有效鋪面燃燒火木材和火災之直徑以0表示通常為5至233的數字B類可有效鋪面燃燒正庚烷火災之容量已生表示
892,364185.wav,5,春節連假從1月27號除夕白天開始冷氣團減弱天氣穩定全台大多是晴朗的好天氣可望持續到初二拜爾也因為白天天氣晴朗夜間輻射冷卻明顯日夜溫差大全台灣白天平均氣溫大約在25度左右但是到了液晶
893,364652.wav,2,子曰汝何人可代王死哪一集就與何太后曰汝可先飲後大媽和健吾無隱角鹿基
894,367984.wav,6,衝刺預期物空就砍竹圍槍削木為刀削小紅門操練五一一天他說我們雖練成51蛋主唱
895,370035.wav,5,一般市售的火鍋相適麻辣鍋因為添加了油牛奶鍋這是高脂鮮奶油調味汁姐鍋底的熱量超高大家都知道原聲音樂營養師楊靜宇碩
896,370793.wav,5,陸委會主委張小月11號在年終記者會上集集2017年工作重點時空裂出神桌國內外情事研議落實兩岸互動新模式推動兩岸協議監督
897,371160.wav,5,臉書加強審查內容的進展不過美國隱私倡議團體電子邊疆基金會國際言論自由總監約客人對臉書一份透明度報告表達歡迎他說
898,372464.wav,5,我想教學退休制度採行75制工作年資滿25年年齡滿50歲就可以申請退休請領退休金國家年金改革委員會執行長林萬億同一張教師退休年齡延到65歲的方案提交年改會中討論
899,375732.wav,1,既知道這個不用找謝你只管寫信我這裡明日打發家人回去接我家母來就可以同你帶去接辦Doc
900,377517.wav,6,1天時候跟著候群聚山建中洗澡洗了一會兒要尋水的源頭候群順水上行間前面山上妃卸下一道瀑布壯號說誰能進去看看不殺
901,385001.wav,5,作家馮光遠8號晚上在社群網站臉書Facebook上宣布退出時代力量他說他當初所認知的時代力量黨已經變質成為一個國運昌隆黨的時候他不希望他的努力最後都成為特定人士收割的成果時代力量立院黨團總召許永明表示
902,385460.wav,5,花生根神經都產生的問題那這樣子就會造成他回聲定位的一些改變或者變差他也會針定位系統產生的問題的之後這邊服他就沒辦法順利的吃到蟲子沒辦法收斂的回到家裡沒辦法順便去躲避障礙物這時候就會讓蝙蝠95後
903,386404.wav,1,我正在聽的高興忽然聽見莊甘斯三個字又是不懂既知道華一塊癢乾區坐坐幾家拿出一疊紙水果一疊紙
904,394219.wav,5,蒙古兵役義務與職涯發展另外行政院核定至明年起開放辦理83年次以後出生常備役體位役男服研發及產業訓儲替代役各大專院校應屆畢業役男可治研發及產業訓儲替代役資訊管理系統查詢便登錄警廣記者王韓瑩台北報導
905,394566.wav,5,高雄地檢署緝毒專屬指揮法務部調查局南部地區機動工作站海岸巡防署高雄市政府警察局等單位去年12月21號在屏東
906,397059.wav,5,勞工局表示國道上目前全線共有2550座左右的緊急電話近幾年來平均1年接到兩三千個通報單其中真正因為事故和傷病等緊急求援者一年則是不超過40通何上國道103年7月起司辦停用後至今只有一通因為用路人發生事故
907,399036.wav,0,在我自己本以為現在是已經並非一個和解而不能給予言的人了但或者也還未能忘懷於當日自己的寂寞的悲哀吧
908,401908.wav,3,不虞鎮南關之役給法國陸軍帶來較重傷亡並成功奪回涼山導致如沸李政權垮台意此為契機兩國重啟核彈結果定的鐘定定中法鑫悅
909,409270.wav,3,床上歷史歷歷任參加者不多為荒溪型河川台北市周圍之淡水河大漢溪基隆何等有全聯正文的水量在台灣清治時期懲罰回重要運輸功能
910,427405.wav,5,青葉文冠主任表示非常感謝陳志寬總裁親自來台也很榮幸可以親自頒證此1111深遠的象徵物不僅回顧過去展望未來更緊密的合作
911,429809.wav,2,不到4個月潮情突然降下聖旨要把音軍功而為官的平民淘汰劉備正擔心身在淘汰之列恰逢都游到現領
912,438170.wav,6,悟空說方才眾神說他是牛魔王的兒子500年前老孫承和牛魔王等姐為妻兄弟牛魔王是老大我最小噸起來我是他妻書裡我們會去
913,441515.wav,5,根據花蓮縣警局交通隊統計花蓮地區酒駕5年內再犯案件就佔了4成多位置交通隊與花
914,441595.wav,2,大乘以經是無量與車架行許都進入伍陽轉運量時速無欠缺權革之優大成穩織當心
915,454319.wav,3,天安門自焚事件中國中央電視台宣稱於2001年1月23日所記錄的一是法輪大法學員的自焚抗議行為當局稱為法輪功學員的修煉行為法輪功方面則指控是中共當局造假並否認該主張
916,464067.wav,3,通常為5至233的數字例如1個13 a168b的火滅火器正確使用時可以把直徑1.3米長的木火和浮在水上168公升的跟玩火救熄
917,464652.wav,2,自有今日之和乳催逼的地約容我與太后座別乃大同而作歌奇哥約
918,471160.wav,5,此舉很正面但這也令人放棄因為我們早就知道這是必須做的事我們認為臉書在未來如何鑑定並移除內容方面還需要增加透明度
919,485460.wav,5,生存上就產生了會發生很嚴重的問題我中心表示蝙蝠不只可以協助植物授粉也能幫忙除掉害蟲這邊還可以作為肥料對農業提供相當高價值的生態服務期待透過也身邊服務作業環境評估的生物指標讓更多人願意投入環境保護行動廣記者謝文慧台北報導
920,501908.wav,3,中國政府承認法國對越南的保護權兩國重開貿易受此在的影響蜻蜓推動的台灣建省與劉銘傳為群輔大利推展現代化防務及心證並積極籌建北洋水師
921,509270.wav,3,台灣的天然琥珀不多最大的是日月潭面積約8平方公里騎魚大多是由人工所修築的碧潭水庫居多如虎頭埤曾文水庫烏山頭水庫石門水庫等
